0.47516295	0.00000000
0.00000000	0.00000000
0.50392575	0.00105944
0.00000000	0.36022006
0.49876944	0.99980715
0.00000000	0.32562000
0.50198248	0.35757668
0.00000000	0.69230044
0.47295814	0.00123008
0.00000000	0.38341133
0.00000000	0.16066086
0.49233240	0.24354695
0.46681843	0.00000004
0.00000000	0.00000005
0.48738260	0.00002022
0.51069668	0.00000000
0.49418709	0.41382261
0.36499144	0.22113892
0.00000000	0.00000000
0.00000000	0.00000127
